  Yr, Mn,    Date,      Date2,     CO2,seasonally adjusted CO2,fit,  seasonally adjusted fit,      CO2 filled, seasonally adjusted filled,Dataset,, The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant ,
1993,4,34074,1993.2877,354.42,354.69,354.49,354.76,354.42,354.69,NZD,,,
1993,5,34104,1993.3699,355.05,355.18,354.72,354.83,355.05,355.18,NZD,,,
1993,6,34135,1993.4548,354.55,354.31,355.16,354.92,354.55,354.31,NZD,,,
1993,7,34165,1993.537,355.85,355.39,355.47,355.01,355.85,355.39,NZD,,,
1993,8,34196,1993.6219,355.48,354.87,355.72,355.11,355.48,354.87,NZD,,,
1993,9,34227,1993.7068,356.05,355.59,355.66,355.22,356.05,355.59,NZD,,,
1993,10,34257,1993.789,355.11,355.1,355.32,355.33,355.11,355.1,NZD,,,
1993,11,34288,1993.874,355.66,355.79,355.32,355.45,355.66,355.79,NZD,,,
1993,12,34318,1993.9562,355.14,355.27,355.44,355.57,355.14,355.27,NZD,,,
1994,1,34349,1994.0411,354.82,355.23,355.28,355.7,354.82,355.23,NZD,,,
1994,2,34380,1994.126,355.14,355.59,355.38,355.83,355.14,355.59,NZD,,,
1994,3,34408,1994.2027,356.13,356.41,355.68,355.96,356.13,356.41,NZD,,,
1994,4,34439,1994.2877,355.97,356.24,355.83,356.1,355.97,356.24,NZD,,,
1994,5,34469,1994.3699,355.89,356.01,356.11,356.23,355.89,356.01,NZD,,,
1994,6,34500,1994.4548,356.12,355.89,356.61,356.37,356.12,355.89,NZD,,,
1994,7,34530,1994.537,357.05,356.59,356.97,356.5,357.05,356.59,NZD,,,
1994,8,34561,1994.6219,357.39,356.79,357.25,356.64,357.39,356.79,NZD,,,
1994,9,34592,1994.7068,357.61,357.16,357.21,356.77,357.61,357.16,NZD,,,
1994,10,34622,1994.789,357.73,357.73,356.88,356.89,357.73,357.73,NZD,,,
1994,11,34653,1994.874,,,356.88,357.01,356.88,357.01,NZD,,,
1994,12,34683,1994.9562,,,356.99,357.12,356.99,357.12,NZD,,,
1995,1,34714,1995.0411,356.45,356.86,356.83,357.24,356.45,356.86,NZD,,,
1995,2,34745,1995.126,356.19,356.64,356.92,357.37,356.19,356.64,NZD,,,
1995,3,34773,1995.2027,,,357.21,357.49,357.21,357.49,NZD,,,
1995,4,34804,1995.2877,357.13,357.4,357.36,357.63,357.13,357.4,NZD,,,
1995,5,34834,1995.3699,357.08,357.21,357.65,357.77,357.08,357.21,NZD,,,
1995,6,34865,1995.4548,,,358.17,357.93,358.17,357.93,NZD,,,
1995,7,34895,1995.537,358.65,358.19,358.55,358.08,358.65,358.19,NZD,,,
1995,8,34926,1995.6219,358.97,358.36,358.86,358.25,358.97,358.36,NZD,,,
1995,9,34957,1995.7068,358.86,358.41,358.87,358.42,358.86,358.41,NZD,,,
1995,10,34987,1995.789,358.13,358.13,358.58,358.59,358.13,358.13,NZD,,,
1995,11,35018,1995.874,358.86,358.99,358.63,358.75,358.86,358.99,NZD,,,
1995,12,35048,1995.9562,358.45,358.57,358.78,358.91,358.45,358.57,NZD,,,
1996,1,35079,1996.041,,,358.66,359.07,358.66,359.07,NZD,,,
1996,2,35110,1996.1257,358.97,359.42,358.76,359.21,358.97,359.42,NZD,,,
1996,3,35139,1996.2049,360.38,360.65,359.06,359.34,360.38,360.65,NZD,,,
1996,4,35170,1996.2896,358.69,358.96,359.2,359.46,358.69,358.96,NZD,,,
1996,5,35200,1996.3716,359.77,359.88,359.45,359.57,359.77,359.88,NZD,,,
1996,6,35231,1996.4563,,,359.91,359.67,359.91,359.67,NZD,,,
1996,7,35261,1996.5383,359.97,359.51,360.22,359.76,359.97,359.51,NZD,,,
1996,8,35292,1996.623,360.44,359.83,360.46,359.85,360.44,359.83,NZD,,,
1996,9,35323,1996.7077,,,360.38,359.94,360.38,359.94,NZD,,,
1996,10,35353,1996.7896,359.27,359.27,360.02,360.03,359.27,359.27,NZD,,,
1996,11,35384,1996.8743,359.78,359.91,360,360.13,359.78,359.91,NZD,,,
1996,12,35414,1996.9563,360.7,360.83,360.1,360.23,360.7,360.83,NZD,,,
1997,1,35445,1997.0411,,,359.93,360.35,359.93,360.35,NZD,,,
1997,2,35476,1997.126,,,360.02,360.47,360.02,360.47,NZD,,,
1997,3,35504,1997.2027,360.23,360.51,360.31,360.59,360.23,360.51,NZD,,,
1997,4,35535,1997.2877,360.02,360.28,360.47,360.73,360.02,360.28,NZD,,,
1997,5,35565,1997.3699,360.34,360.47,360.77,360.89,360.34,360.47,NZD,,,
1997,6,35596,1997.4548,,,361.3,361.06,361.3,361.06,NZD,,,
1997,7,35626,1997.537,,,361.7,361.24,361.7,361.24,NZD,,,
1997,8,35657,1997.6219,361.75,361.14,362.04,361.43,361.75,361.14,NZD,,,
1997,9,35688,1997.7068,,,362.08,361.64,362.08,361.64,NZD,,,
1997,10,35718,1997.789,,,361.84,361.84,361.84,361.84,NZD,,,
1997,11,35749,1997.874,,,361.93,362.06,361.93,362.06,NZD,,,
1997,12,35779,1997.9562,,,362.14,362.27,362.14,362.27,NZD,,,
1998,1,35810,1998.0411,362.28,362.69,362.08,362.49,362.28,362.69,NZD,,,
1998,2,35841,1998.126,362.5,362.95,362.26,362.71,362.5,362.95,NZD,,,
1998,3,35869,1998.2027,362.78,363.06,362.62,362.9,362.78,363.06,NZD,,,
1998,4,35900,1998.2877,363.01,363.27,362.85,363.11,363.01,363.27,NZD,,,
1998,5,35930,1998.3699,363.01,363.14,363.19,363.31,363.01,363.14,NZD,,,
1998,6,35961,1998.4548,,,363.75,363.51,363.75,363.51,NZD,,,
1998,7,35991,1998.537,364.1,363.64,364.16,363.7,364.1,363.64,NZD,,,
1998,8,36022,1998.6219,364.54,363.93,364.5,363.89,364.54,363.93,NZD,,,
1998,9,36053,1998.7068,364.86,364.41,364.51,364.07,364.86,364.41,NZD,,,
1998,10,36083,1998.789,,,364.23,364.23,364.23,364.23,NZD,,,
1998,11,36114,1998.874,,,364.27,364.4,364.27,364.4,NZD,,,
1998,12,36144,1998.9562,364.36,364.49,364.42,364.54,364.36,364.49,NZD,,,
1999,1,36175,1999.0411,364.96,365.37,364.28,364.69,364.96,365.37,NZD,,,
1999,2,36206,1999.126,365.4,365.85,364.38,364.83,365.4,365.85,NZD,,,
1999,3,36234,1999.2027,,,364.66,364.94,364.66,364.94,NZD,,,
1999,4,36265,1999.2877,363.89,364.15,364.8,365.07,363.89,364.15,NZD,,,
1999,5,36295,1999.3699,365.06,365.18,365.07,365.19,365.06,365.18,NZD,,,
1999,6,36326,1999.4548,365.35,365.12,365.56,365.32,365.35,365.12,NZD,,,
1999,7,36356,1999.537,366.18,365.72,365.91,365.44,366.18,365.72,NZD,,,
1999,8,36387,1999.6219,,,366.18,365.57,366.18,365.57,NZD,,,
1999,9,36418,1999.7068,,,366.13,365.69,366.13,365.69,NZD,,,
1999,10,36448,1999.789,366.54,366.54,365.8,365.8,366.54,366.54,NZD,,,
1999,11,36479,1999.874,366.05,366.17,365.78,365.91,366.05,366.17,NZD,,,
1999,12,36509,1999.9562,365.85,365.98,365.88,366.01,365.85,365.98,NZD,,,
2000,1,36540,2000.041,365.63,366.04,365.69,366.1,365.63,366.04,NZD,,,
2000,2,36571,2000.1257,,,365.74,366.2,365.74,366.2,NZD,,,
2000,3,36600,2000.2049,366.16,366.43,366.01,366.28,366.16,366.43,NZD,,,
2000,4,36631,2000.2896,,,366.11,366.37,366.11,366.37,NZD,,,
2000,5,36661,2000.3716,366.12,366.23,366.35,366.46,366.12,366.23,NZD,,,
2000,6,36692,2000.4563,,,366.8,366.56,366.8,366.56,NZD,,,
2000,7,36722,2000.5383,367.61,367.14,367.12,366.65,367.61,367.14,NZD,,,
2000,8,36753,2000.623,366.25,365.64,367.37,366.76,366.25,365.64,NZD,,,
2000,9,36784,2000.7077,,,367.31,366.87,367.31,366.87,NZD,,,
2000,10,36814,2000.7896,366.97,366.97,366.98,366.99,366.97,366.97,NZD,,,
2000,11,36845,2000.8743,367.36,367.49,366.98,367.11,367.36,367.49,NZD,,,
2000,12,36875,2000.9563,,,367.11,367.24,367.11,367.24,NZD,,,
2001,1,36906,2001.0411,,,366.96,367.37,366.96,367.37,NZD,,,
2001,2,36937,2001.126,,,367.06,367.51,367.06,367.51,NZD,,,
2001,3,36965,2001.2027,367.07,367.35,367.37,367.65,367.07,367.35,NZD,,,
2001,4,36996,2001.2877,367.23,367.49,367.53,367.8,367.23,367.49,NZD,,,
2001,5,37026,2001.3699,368.15,368.28,367.84,367.96,368.15,368.28,NZD,,,
2001,6,37057,2001.4548,,,368.36,368.12,368.36,368.12,NZD,,,
2001,7,37087,2001.537,,,368.75,368.29,368.75,368.29,NZD,,,
2001,8,37118,2001.6219,,,369.07,368.46,369.07,368.46,NZD,,,
2001,9,37149,2001.7068,368.58,368.13,369.09,368.65,368.58,368.13,NZD,,,
2001,10,37179,2001.789,369,368.99,368.83,368.83,369,368.99,NZD,,,
2001,11,37210,2001.874,,,368.9,369.03,368.9,369.03,NZD,,,
2001,12,37240,2001.9562,,,369.09,369.22,369.09,369.22,NZD,,,
2002,1,37271,2002.0411,,,369.01,369.43,369.01,369.43,NZD,,,
2002,2,37302,2002.126,,,369.19,369.64,369.19,369.64,NZD,,,
2002,3,37330,2002.2027,,,369.55,369.83,369.55,369.83,NZD,,,
2002,4,37361,2002.2877,,,369.78,370.05,369.78,370.05,NZD,,,
2002,5,37391,2002.3699,369.92,370.04,370.14,370.26,369.92,370.04,NZD,,,
2002,6,37422,2002.4548,,,370.72,370.48,370.72,370.48,NZD,,,
2002,7,37452,2002.537,371.14,370.68,371.16,370.7,371.14,370.68,NZD,,,
2002,8,37483,2002.6219,,,371.53,370.92,371.53,370.92,NZD,,,
2002,9,37514,2002.7068,,,371.59,371.14,371.59,371.14,NZD,,,
2002,10,37544,2002.789,371.59,371.58,371.35,371.35,371.59,371.58,NZD,,,
2002,11,37575,2002.874,371.69,371.82,371.43,371.56,371.69,371.82,NZD,,,
2002,12,37605,2002.9562,,,371.63,371.76,371.63,371.76,NZD,,,
2003,1,37636,2003.0411,371.55,371.95,371.55,371.96,371.55,371.95,NZD,,,
2003,2,37667,2003.126,,,371.71,372.16,371.71,372.16,NZD,,,
2003,3,37695,2003.2027,,,372.05,372.33,372.05,372.33,NZD,,,
2003,4,37726,2003.2877,372.26,372.53,372.24,372.51,372.26,372.53,NZD,,,
2003,5,37756,2003.3699,372.72,372.85,372.56,372.68,372.72,372.85,NZD,,,
2003,6,37787,2003.4548,373.28,373.05,373.09,372.85,373.28,373.05,NZD,,,
2003,7,37817,2003.537,,,373.47,373.01,373.47,373.01,NZD,,,
2003,8,37848,2003.6219,373.4,372.79,373.78,373.17,373.4,372.79,NZD,,,
2003,9,37879,2003.7068,,,373.77,373.33,373.77,373.33,NZD,,,
2003,10,37909,2003.789,373.39,373.39,373.47,373.48,373.39,373.39,NZD,,,
2003,11,37940,2003.874,,,373.5,373.63,373.5,373.63,NZD,,,
2003,12,37970,2003.9562,,,373.64,373.77,373.64,373.77,NZD,,,
2004,1,38001,2004.041,,,373.5,373.91,373.5,373.91,NZD,,,
2004,2,38032,2004.1257,,,373.6,374.05,373.6,374.05,NZD,,,
2004,3,38061,2004.2049,373.85,374.13,373.91,374.18,373.85,374.13,NZD,,,
2004,4,38092,2004.2896,374.37,374.64,374.05,374.31,374.37,374.64,NZD,,,
2004,5,38122,2004.3716,,,374.32,374.44,374.32,374.44,NZD,,,
2004,6,38153,2004.4563,374.99,374.75,374.8,374.56,374.99,374.75,NZD,,,
2004,7,38183,2004.5383,375.07,374.6,375.14,374.67,375.07,374.6,NZD,,,
2004,8,38214,2004.623,374.98,374.37,375.41,374.79,374.98,374.37,NZD,,,
2004,9,38245,2004.7077,,,375.36,374.92,375.36,374.92,NZD,,,
2004,10,38275,2004.7896,,,375.04,375.04,375.04,375.04,NZD,,,
2004,11,38306,2004.8743,,,375.05,375.18,375.05,375.18,NZD,,,
2004,12,38336,2004.9563,374.75,374.88,375.19,375.32,374.75,374.88,NZD,,,
2005,1,38367,2005.0411,,,375.06,375.47,375.06,375.47,NZD,,,
2005,2,38398,2005.126,375.47,375.92,375.19,375.64,375.47,375.92,NZD,,,
2005,3,38426,2005.2027,375.36,375.64,375.51,375.79,375.36,375.64,NZD,,,
2005,4,38457,2005.2877,374.41,374.67,375.71,375.98,374.41,374.67,NZD,,,
2005,5,38487,2005.3699,375.92,376.04,376.05,376.16,375.92,376.04,NZD,,,
2005,6,38518,2005.4548,376.8,376.57,376.6,376.36,376.8,376.57,NZD,,,
2005,7,38548,2005.537,,,377.02,376.56,377.02,376.56,NZD,,,
2005,8,38579,2005.6219,378.43,377.82,377.38,376.77,378.43,377.82,NZD,,,
2005,9,38610,2005.7068,377.42,376.97,377.41,376.97,377.42,376.97,NZD,,,
2005,10,38640,2005.789,377.56,377.55,377.15,377.16,377.56,377.55,NZD,,,
2005,11,38671,2005.874,,,377.22,377.34,377.22,377.34,NZD,,,
2005,12,38701,2005.9562,,,377.39,377.52,377.39,377.52,NZD,,,
2006,1,38732,2006.0411,377.18,377.59,377.29,377.7,377.18,377.59,NZD,,,
2006,2,38763,2006.126,,,377.42,377.87,377.42,377.87,NZD,,,
2006,3,38791,2006.2027,377.76,378.04,377.75,378.03,377.76,378.04,NZD,,,
2006,4,38822,2006.2877,378.02,378.28,377.93,378.19,378.02,378.28,NZD,,,
2006,5,38852,2006.3699,378.33,378.45,378.23,378.35,378.33,378.45,NZD,,,
2006,6,38883,2006.4548,378.84,378.61,378.75,378.51,378.84,378.61,NZD,,,
2006,7,38913,2006.537,379.1,378.64,379.12,378.66,379.1,378.64,NZD,,,
2006,8,38944,2006.6219,379.38,378.77,379.42,378.81,379.38,378.77,NZD,,,
2006,9,38975,2006.7068,,,379.41,378.97,379.41,378.97,NZD,,,
2006,10,39005,2006.789,378.9,378.9,379.12,379.12,378.9,378.9,NZD,,,
2006,11,39036,2006.874,,,379.15,379.28,379.15,379.28,NZD,,,
2006,12,39066,2006.9562,379.02,379.14,379.3,379.43,379.02,379.14,NZD,,,
2007,1,39097,2007.0411,,,379.18,379.6,379.18,379.6,NZD,,,
2007,2,39128,2007.126,,,379.31,379.76,379.31,379.76,NZD,,,
2007,3,39156,2007.2027,,,379.63,379.91,379.63,379.91,NZD,,,
2007,4,39187,2007.2877,380.22,380.49,379.8,380.07,380.22,380.49,NZD,,,
2007,5,39217,2007.3699,,,380.11,380.22,380.11,380.22,NZD,,,
2007,6,39248,2007.4548,380.65,380.42,380.62,380.38,380.65,380.42,NZD,,,
2007,7,39278,2007.537,380.9,380.44,381,380.54,380.9,380.44,NZD,,,
2007,8,39309,2007.6219,380.8,380.19,381.31,380.7,380.8,380.19,NZD,,,
2007,9,39340,2007.7068,381.12,380.67,381.31,380.86,381.12,380.67,NZD,,,
2007,10,39370,2007.789,381.23,381.23,381.02,381.02,381.23,381.23,NZD,,,
2007,11,39401,2007.874,381.04,381.17,381.06,381.19,381.04,381.17,NZD,,,
2007,12,39431,2007.9562,,,381.22,381.35,381.22,381.35,NZD,,,
2008,1,39462,2008.041,381.51,381.92,381.1,381.51,381.51,381.92,NZD,,,
2008,2,39493,2008.1257,,,381.23,381.68,381.23,381.68,NZD,,,
2008,3,39522,2008.2049,381.71,381.99,381.55,381.83,381.71,381.99,NZD,,,
2008,4,39553,2008.2896,381.08,381.34,381.73,381.99,381.08,381.34,NZD,,,
2008,5,39583,2008.3716,,,382.04,382.15,382.04,382.15,NZD,,,
2008,6,39614,2008.4563,,,382.56,382.32,382.56,382.32,NZD,,,
2008,7,39644,2008.5383,382.95,382.49,382.94,382.47,382.95,382.49,NZD,,,
2008,8,39675,2008.623,,,383.24,382.63,383.24,382.63,NZD,,,
2008,9,39706,2008.7077,383.31,382.86,383.23,382.79,383.31,382.86,NZD,,,
2008,10,39736,2008.7896,,,382.93,382.94,382.93,382.94,NZD,,,
2008,11,39767,2008.8743,,,382.96,383.09,382.96,383.09,NZD,,,
2008,12,39797,2008.9563,,,383.1,383.22,383.1,383.22,NZD,,,
2009,1,39828,2009.0411,382.89,383.3,382.95,383.36,382.89,383.3,NZD,,,
2009,2,39859,2009.126,,,383.04,383.49,383.04,383.49,NZD,,,
2009,3,39887,2009.2027,384.07,384.35,383.33,383.6,384.07,384.35,NZD,,,
2009,4,39918,2009.2877,384.29,384.56,383.45,383.72,384.29,384.56,NZD,,,
2009,5,39948,2009.3699,383.72,383.84,383.7,383.82,383.72,383.84,NZD,,,
2009,6,39979,2009.4548,,,384.17,383.93,384.17,383.93,NZD,,,
2009,7,40009,2009.537,,,384.49,384.03,384.49,384.03,NZD,,,
2009,8,40040,2009.6219,384.56,383.95,384.74,384.13,384.56,383.95,NZD,,,
2009,9,40071,2009.7068,384.3,383.85,384.69,384.25,384.3,383.85,NZD,,,
2009,10,40101,2009.789,383.51,383.51,384.37,384.37,383.51,383.51,NZD,,,
2009,11,40132,2009.874,,,384.39,384.51,384.39,384.51,NZD,,,
2009,12,40162,2009.9562,383.94,384.07,384.54,384.66,383.94,384.07,NZD,,,
2010,1,40193,2010.0411,,,384.42,384.83,384.42,384.83,NZD,,,
2010,2,40224,2010.126,385.03,385.48,384.56,385.01,385.03,385.48,NZD,,,
2010,3,40252,2010.2027,,,384.91,385.19,384.91,385.19,NZD,,,
2010,4,40283,2010.2877,384.8,385.06,385.12,385.39,384.8,385.06,NZD,,,
2010,5,40313,2010.3699,,,385.47,385.59,385.47,385.59,NZD,,,
2010,6,40344,2010.4548,385.5,385.27,386.04,385.8,385.5,385.27,NZD,,,
2010,7,40374,2010.537,386.27,385.81,386.47,386.01,386.27,385.81,NZD,,,
2010,8,40405,2010.6219,387.06,386.45,386.84,386.23,387.06,386.45,NZD,,,
2010,9,40436,2010.7068,,,386.88,386.44,386.88,386.44,NZD,,,
2010,10,40466,2010.789,387.02,387.01,386.63,386.63,387.02,387.01,NZD,,,
2010,11,40497,2010.874,,,386.7,386.82,386.7,386.82,NZD,,,
2010,12,40527,2010.9562,387.44,387.56,386.87,387,387.44,387.56,NZD,,,
2011,1,40558,2011.0411,387.01,387.42,386.75,387.16,387.01,387.42,NZD,,,
2011,2,40589,2011.126,,,386.86,387.31,386.86,387.31,NZD,,,
2011,3,40617,2011.2027,386.36,386.64,387.16,387.44,386.36,386.64,NZD,,,
2011,4,40648,2011.2877,388.29,388.56,387.3,387.57,388.29,388.56,NZD,,,
2011,5,40678,2011.3699,,,387.57,387.68,387.57,387.68,NZD,,,
2011,6,40709,2011.4548,,,388.04,387.8,388.04,387.8,NZD,,,
2011,7,40739,2011.537,388.21,387.75,388.37,387.91,388.21,387.75,NZD,,,
2011,8,40770,2011.6219,,,388.64,388.03,388.64,388.03,NZD,,,
2011,9,40801,2011.7068,389.27,388.82,388.59,388.14,389.27,388.82,NZD,,,
2011,10,40831,2011.789,387.75,387.74,388.26,388.26,387.75,387.74,NZD,,,
2011,11,40862,2011.874,,,388.27,388.39,388.27,388.39,NZD,,,
2011,12,40892,2011.9562,,,388.4,388.53,388.4,388.53,NZD,,,
2012,1,40923,2012.041,388.13,388.54,388.28,388.69,388.13,388.54,NZD,,,
2012,2,40954,2012.1257,388.01,388.46,388.42,388.87,388.01,388.46,NZD,,,
2012,3,40983,2012.2049,388.22,388.5,388.77,389.05,388.22,388.5,NZD,,,
2012,4,41014,2012.2896,388.28,388.55,389,389.26,388.28,388.55,NZD,,,
2012,5,41044,2012.3716,388.96,389.08,389.38,389.49,388.96,389.08,NZD,,,
2012,6,41075,2012.4563,390.38,390.14,389.98,389.73,390.38,390.14,NZD,,,
2012,7,41105,2012.5383,,,390.44,389.98,390.44,389.98,NZD,,,
2012,8,41136,2012.623,390.62,390,390.85,390.24,390.62,390,NZD,,,
2012,9,41167,2012.7077,391.4,390.95,390.94,390.5,391.4,390.95,NZD,,,
2012,10,41197,2012.7896,,,390.75,390.76,390.75,390.76,NZD,,,
2012,11,41228,2012.8743,,,390.89,391.02,390.89,391.02,NZD,,,
2012,12,41258,2012.9563,391.41,391.54,391.14,391.27,391.41,391.54,NZD,,,
2013,1,41289,2013.0411,391.47,391.88,391.11,391.52,391.47,391.88,NZD,,,
2013,2,41320,2013.126,391,391.45,391.32,391.77,391,391.45,NZD,,,
2013,3,41348,2013.2027,391.75,392.03,391.7,391.98,391.75,392.03,NZD,,,
2013,4,41379,2013.2877,,,391.94,392.2,391.94,392.2,NZD,,,
2013,5,41409,2013.3699,392.54,392.66,392.29,392.41,392.54,392.66,NZD,,,
2013,6,41440,2013.4548,392.95,392.72,392.85,392.61,392.95,392.72,NZD,,,
2013,7,41470,2013.537,,,393.26,392.8,393.26,392.8,NZD,,,
2013,8,41501,2013.6219,,,393.59,392.98,393.59,392.98,NZD,,,
2013,9,41532,2013.7068,393.91,393.46,393.6,393.15,393.91,393.46,NZD,,,
2013,10,41562,2013.789,,,393.3,393.31,393.3,393.31,NZD,,,
2013,11,41593,2013.874,,,393.33,393.46,393.33,393.46,NZD,,,
2013,12,41623,2013.9562,,,393.48,393.6,393.48,393.6,NZD,,,
2014,1,41654,2014.0411,393.01,393.42,393.34,393.75,393.01,393.42,NZD,,,
2014,2,41685,2014.126,392.99,393.44,393.44,393.89,392.99,393.44,NZD,,,
2014,3,41713,2014.2027,393.68,393.96,393.74,394.02,393.68,393.96,NZD,,,
2014,4,41744,2014.2877,394.44,394.7,393.89,394.16,394.44,394.7,NZD,,,
2014,5,41774,2014.3699,,,394.18,394.3,394.18,394.3,NZD,,,
2014,6,41805,2014.4548,,,394.68,394.44,394.68,394.44,NZD,,,
2014,7,41835,2014.537,,,395.04,394.58,395.04,394.58,NZD,,,
2014,8,41866,2014.6219,394.32,393.71,395.34,394.73,394.32,393.71,NZD,,,
2014,9,41897,2014.7068,395.67,395.21,395.34,394.9,395.67,395.21,NZD,,,
2014,10,41927,2014.789,,,395.06,395.06,395.06,395.06,NZD,,,
2014,11,41958,2014.874,395.01,395.14,395.12,395.25,395.01,395.14,NZD,,,
2014,12,41988,2014.9562,395.63,395.75,395.31,395.44,395.63,395.75,NZD,,,
2015,1,42019,2015.0411,,,395.23,395.64,395.23,395.64,NZD,,,
2015,2,42050,2015.126,394.82,395.27,395.41,395.86,394.82,395.27,NZD,,,
2015,3,42078,2015.2027,,,395.79,396.07,395.79,396.07,NZD,,,
2015,4,42109,2015.2877,,,396.05,396.31,396.05,396.31,NZD,,,
2015,5,42139,2015.3699,,,396.44,396.56,396.44,396.56,NZD,,,
2015,6,42170,2015.4548,395.89,395.66,397.07,396.83,395.89,395.66,NZD,,,
2015,7,42200,2015.537,397.87,397.41,397.56,397.1,397.87,397.41,NZD,,,
2015,8,42231,2015.6219,,,398,397.39,398,397.39,NZD,,,
2015,9,42262,2015.7068,,,398.13,397.68,398.13,397.68,NZD,,,
2015,10,42292,2015.789,397.7,397.69,397.97,397.97,397.7,397.69,NZD,,,
2015,11,42323,2015.874,,,398.14,398.26,398.14,398.26,NZD,,,
2015,12,42353,2015.9562,398.75,398.88,398.41,398.54,398.75,398.88,NZD,,,
2016,1,42384,2016.041,398.78,399.19,398.41,398.82,398.78,399.19,NZD,,,
2016,2,42415,2016.1257,,,398.63,399.08,398.63,399.08,NZD,,,
2016,3,42444,2016.2049,399.03,399.31,399.04,399.32,399.03,399.31,NZD,,,
2016,4,42475,2016.2896,,,399.29,399.56,399.29,399.56,NZD,,,
2016,5,42505,2016.3716,,,399.66,399.77,399.66,399.77,NZD,,,
2016,6,42536,2016.4563,400.48,400.24,400.23,399.98,400.48,400.24,NZD,,,
2016,7,42566,2016.5383,,,400.63,400.17,400.63,400.17,NZD,,,
2016,8,42597,2016.623,401.22,400.61,400.95,400.34,401.22,400.61,NZD,,,
2016,9,42628,2016.7077,,,400.94,400.5,400.94,400.5,NZD,,,
2016,10,42658,2016.7896,401.4,401.4,400.64,400.64,401.4,401.4,NZD,,,
2016,11,42689,2016.8743,,,400.65,400.78,400.65,400.78,NZD,,,
2016,12,42719,2016.9563,,,400.77,400.9,400.77,400.9,NZD,,,
2017,1,42750,2017.0411,399.42,399.83,400.61,401.02,399.42,399.83,NZD,,,
2017,2,42781,2017.126,400.65,401.1,400.7,401.15,400.65,401.1,NZD,,,
2017,3,42809,2017.2027,,,400.98,401.25,400.98,401.25,NZD,,,
2017,4,42840,2017.2877,,,401.11,401.38,401.11,401.38,NZD,,,
2017,5,42870,2017.3699,,,401.38,401.49,401.38,401.49,NZD,,,
2017,6,42901,2017.4548,401.83,401.59,,,401.83,401.59,NZD,,,
2017,7,42931,2017.537,,,,,,,NZD,,,
2017,8,42962,2017.6219,,,,,,,NZD,,,
2017,9,42993,2017.7068,,,,,,,NZD,,,
2017,10,43023,2017.789,,,,,,,NZD,,,
2017,11,43054,2017.874,,,,,,,NZD,,,
2017,12,43084,2017.9562,,,,,,,NZD,,,
1957,1,20835,1957.0411,,,,,,,SPO,,,
1957,2,20866,1957.126,,,,,,,SPO,,,
1957,3,20894,1957.2027,,,,,,,SPO,,,
1957,4,20925,1957.2877,,,,,,,SPO,,,
1957,5,20955,1957.3699,,,,,,,SPO,,,
1957,6,20986,1957.4548,312.77,312.99,313.05,313.27,312.77,312.99,SPO,,,
1957,7,21016,1957.537,,,313.49,313.43,313.49,313.43,SPO,,,
1957,8,21047,1957.6219,,,313.97,313.61,313.97,313.61,SPO,,,
1957,9,21078,1957.7068,,,314.3,313.77,314.3,313.77,SPO,,,
1957,10,21108,1957.789,,,314.41,313.93,314.41,313.93,SPO,,,
1957,11,21139,1957.874,,,314.41,314.08,314.41,314.08,SPO,,,
